"id";"owner";"created_on";"modified_by";"modified_on";"origen_id";"usuario_id";"estado";"razon";"nota";"origen_tipo";"origen_ref";"valor";"pagado"
"366";"6";"2023-05-08 11:15:18";"6";"2023-05-08 11:15:18";"10333";"14";"2";"1";;"1";"Pedido-23.04.22-8785";"4680";"0"
"367";"6";"2023-05-08 11:19:31";"6";"2023-05-08 11:19:31";"10329";"14";"2";"1";;"1";"Pedido-23.04.21-8780";"28914";"0"
"368";"6";"2023-05-08 11:20:05";"6";"2023-05-08 11:20:05";"10325";"14";"2";"1";;"1";"Pedido-23.04.21-8777";"3300";"0"
"369";"6";"2023-05-08 11:20:26";"6";"2023-05-08 11:20:26";"10311";"14";"2";"1";;"1";"Pedido-23.04.20-8764";"330";"0"
"370";"6";"2023-05-08 11:20:57";"6";"2023-05-08 11:20:57";"10307";"14";"2";"1";;"1";"Pedido-23.04.19-8760";"2401";"0"
"371";"6";"2023-05-08 11:21:18";"6";"2023-05-08 11:21:18";"10303";"14";"2";"1";;"1";"Pedido-23.04.19-8756";"660";"0"
"372";"6";"2023-05-08 11:21:41";"6";"2023-05-08 11:21:41";"10301";"14";"2";"1";;"1";"Pedido-23.04.19-8754";"540";"0"
"373";"6";"2023-05-08 11:22:04";"6";"2023-05-08 11:22:04";"10296";"14";"2";"1";;"1";"Pedido-23.04.19-8750";"48311";"0"
"374";"6";"2023-05-08 11:22:28";"6";"2023-05-08 11:22:28";"10291";"14";"2";"1";;"1";"Pedido-23.04.18-8743";"21944";"0"
"375";"6";"2023-05-08 11:22:59";"6";"2023-05-08 11:22:59";"10287";"14";"2";"1";;"1";"Pedido-23.04.18-8740";"26130";"0"
"376";"6";"2023-05-08 11:23:58";"6";"2023-05-08 11:23:58";"10282";"14";"2";"1";;"1";"Pedido-23.04.17-8734";"33078";"0"
"377";"6";"2023-05-08 11:24:18";"6";"2023-05-08 11:24:18";"10281";"14";"2";"1";;"1";"Pedido-23.04.17-8733";"1080";"0"
"378";"6";"2023-05-08 11:24:50";"6";"2023-05-08 11:24:50";"10280";"14";"2";"1";;"1";"Pedido-23.04.17-8732";"6402";"0"
"379";"6";"2023-05-08 11:25:22";"6";"2023-05-08 11:25:22";"10275";"14";"2";"1";;"1";"Pedido-23.04.15-8728";"19786";"0"
"380";"6";"2023-05-08 11:25:46";"6";"2023-05-08 11:25:46";"10274";"14";"2";"1";;"1";"Pedido-23.04.15-8727";"18994";"0"
"381";"6";"2023-05-08 11:26:24";"6";"2023-05-08 11:26:24";"10271";"14";"2";"1";;"1";"Pedido-23.04.14-8724";"84033";"0"
"382";"6";"2023-05-08 11:26:48";"6";"2023-05-08 11:26:48";"10257";"14";"2";"1";;"1";"Pedido-23.04.13-8707";"7680";"0"
"383";"6";"2023-05-08 11:27:24";"6";"2023-05-08 11:27:24";"10248";"14";"2";"1";;"1";"Pedido-23.04.12-8699";"5378";"0"
"384";"6";"2023-05-08 11:28:03";"6";"2023-05-08 11:28:03";"10245";"14";"2";"1";;"1";"Pedido-23.04.12-8696";"1300";"0"
"385";"6";"2023-05-08 11:30:32";"6";"2023-05-08 11:30:32";"10244";"14";"2";"1";;"1";"Pedido-23.04.12-8695";"48600";"0"
"386";"6";"2023-05-08 11:31:21";"6";"2023-05-08 11:31:21";"10241";"14";"2";"1";;"1";"Pedido-23.04.12-8693";"17537";"0"
"387";"6";"2023-05-08 11:31:46";"6";"2023-05-08 11:31:46";"10240";"14";"2";"1";;"1";"Pedido-23.04.12-8692";"27600";"0"
"388";"6";"2023-05-08 13:40:14";"6";"2023-05-08 13:40:14";"10238";"14";"2";"1";;"1";"Pedido-23.04.11-8690";"100751";"0"
"389";"6";"2023-05-08 13:47:24";"6";"2023-05-08 13:47:24";"10237";"14";"2";"1";;"1";"Pedido-23.04.11-8689";"19786";"0"
"390";"6";"2023-05-08 13:49:11";"6";"2023-05-08 13:49:11";"10233";"14";"2";"1";;"1";"Pedido-23.04.11-8685";"27936";"0"
"391";"6";"2023-05-08 13:49:51";"6";"2023-05-08 13:49:51";"10229";"14";"2";"1";;"1";"Pedido-23.04.11-8681";"2430";"0"
"392";"6";"2023-05-08 13:50:33";"6";"2023-05-08 13:50:33";"10215";"14";"2";"1";;"1";"Pedido-23.04.10-8667";"690";"0"
"393";"6";"2023-05-08 13:53:27";"6";"2023-05-08 13:53:27";"10214";"14";"2";"1";;"1";"Pedido-23.04.10-8666";"28336";"0"
"394";"6";"2023-05-08 13:53:57";"6";"2023-05-08 13:53:57";"10209";"14";"2";"1";;"1";"Pedido-23.04.05-8660";"33826";"0"
"395";"6";"2023-05-08 13:54:15";"6";"2023-05-08 13:54:15";"10207";"14";"2";"1";;"1";"Pedido-23.04.05-8661";"6500";"0"
"396";"6";"2023-05-08 13:54:37";"6";"2023-05-08 13:54:37";"10206";"14";"2";"1";;"1";"Pedido-23.04.05-8658";"2004";"0"
"397";"6";"2023-05-08 13:54:59";"6";"2023-05-08 13:54:59";"10205";"14";"2";"1";;"1";"Pedido-23.04.05-8657";"1002";"0"
"398";"6";"2023-05-08 13:55:34";"6";"2023-05-08 13:55:34";"10204";"14";"2";"1";;"1";"Pedido-23.04.04-8656";"13888";"0"
"399";"6";"2023-05-08 13:55:59";"6";"2023-05-08 13:55:59";"10189";"14";"2";"1";;"1";"Pedido-23.04.03-8643";"690";"0"
"400";"6";"2023-05-08 13:57:06";"6";"2023-05-08 13:57:06";"10188";"14";"2";"1";;"1";"Pedido-23.04.03-8642";"27170";"0"
"401";"6";"2023-05-08 13:57:37";"6";"2023-05-08 13:57:37";"10180";"14";"2";"1";;"1";"Pedido-23.04.03-8635";"33078";"0"
"402";"6";"2023-05-08 13:58:06";"6";"2023-05-08 13:58:06";"10178";"14";"2";"1";;"1";"Pedido-23.04.03-8632";"26119";"0"
"404";"6";"2023-05-08 14:00:01";"6";"2023-05-08 14:00:01";"10163";"14";"2";"1";;"1";"Pedido-23.03.30-8619";"179560";"0"
"405";"6";"2023-05-08 14:00:30";"6";"2023-05-08 14:00:30";"10142";"14";"2";"1";;"1";"Pedido-23.03.28-8598";"32775";"0"
"406";"6";"2023-05-08 14:01:13";"6";"2023-05-08 14:01:13";"10126";"14";"2";"1";;"1";"Pedido-23.03.27-8582";"10682";"0"
"407";"6";"2023-05-08 14:02:02";"6";"2023-05-08 14:02:02";"10031";"14";"2";"1";;"1";"Pedido-23.03.14-8490";"30017";"0"
"408";"6";"2023-05-08 15:12:44";"6";"2023-05-08 15:12:44";"10356";"12";"2";"1";;"1";"Pedido-23.04.26-8807";"36180";"0"
"409";"6";"2023-05-08 15:13:15";"6";"2023-05-08 15:13:15";"10318";"12";"2";"1";;"1";"Pedido-23.04.20-8771";"2099";"0"
"410";"6";"2023-05-08 15:13:43";"6";"2023-05-08 15:13:43";"10313";"12";"2";"1";;"1";"Pedido-23.04.20-8766";"6198";"0"
"411";"6";"2023-05-08 15:17:35";"6";"2023-05-08 15:17:35";"10302";"12";"2";"1";;"1";"Pedido-23.04.19-8755";"53884";"0"
"412";"6";"2023-05-08 15:17:56";"6";"2023-05-08 15:17:56";"10284";"12";"2";"1";;"1";"Pedido-23.04.18-8737";"875";"0"
"413";"6";"2023-05-08 15:18:30";"6";"2023-05-08 15:18:30";"10270";"12";"2";"1";;"1";"Pedido-23.04.14-8722";"461820";"0"
"414";"6";"2023-05-08 15:18:54";"6";"2023-05-08 15:18:54";"10254";"12";"2";"1";;"1";"Pedido-23.04.13-8704";"24753";"0"
"415";"6";"2023-05-08 15:19:31";"6";"2023-05-08 15:19:31";"10251";"12";"2";"1";;"1";"Pedido-23.04.12-8710";"50760";"0"
"416";"6";"2023-05-08 15:20:09";"6";"2023-05-08 15:20:09";"10235";"12";"2";"1";;"1";"Pedido-23.04.11-8687";"10573";"0"
"417";"6";"2023-05-08 15:21:16";"6";"2023-05-08 15:21:16";"10231";"12";"2";"1";;"1";"Pedido-23.04.11-8683";"19322";"0"
"418";"6";"2023-05-08 15:21:46";"6";"2023-05-08 15:21:46";"10224";"12";"2";"1";;"1";"Pedido-23.04.10-8676";"34635";"0"
"419";"6";"2023-05-08 15:22:39";"6";"2023-05-08 15:22:39";"10223";"12";"2";"1";;"1";"Pedido-23.04.10-8674";"11723";"0"
"420";"6";"2023-05-08 15:23:08";"6";"2023-05-08 15:23:08";"10220";"12";"2";"1";;"1";"Pedido-23.04.10-8672";"805";"0"
"421";"6";"2023-05-08 15:23:28";"6";"2023-05-08 15:23:28";"10218";"12";"2";"1";;"1";"Pedido-23.04.10-8670";"25320";"0"
"422";"6";"2023-05-08 15:23:55";"6";"2023-05-08 15:23:55";"10212";"12";"2";"1";;"1";"Pedido-23.04.10-8664";"8645";"0"
"423";"6";"2023-05-08 15:24:41";"6";"2023-05-08 15:24:41";"10199";"12";"2";"1";;"1";"Pedido-23.04.04-8651";"220296";"0"
"424";"6";"2023-05-08 15:25:18";"6";"2023-05-08 15:25:18";"10195";"12";"2";"1";;"1";"Pedido-23.04.03-8647";"769";"0"
"425";"6";"2023-05-08 15:25:44";"6";"2023-05-08 15:25:44";"10194";"12";"2";"1";;"1";"Pedido-23.04.03-8646";"19200";"0"
"426";"6";"2023-05-08 15:26:02";"6";"2023-05-08 15:26:02";"10192";"12";"2";"1";;"1";"Pedido-23.04.03-8645";"12025";"0"
"427";"6";"2023-05-08 15:26:25";"6";"2023-05-08 15:26:25";"10181";"12";"2";"1";;"1";"Pedido-23.04.03-8636";"8251";"0"
"428";"6";"2023-05-08 15:27:02";"6";"2023-05-08 15:27:02";"10121";"12";"2";"1";;"1";"Pedido-23.03.25-8590";"19103";"0"
"429";"6";"2023-05-08 15:27:27";"6";"2023-05-08 15:27:27";"10120";"12";"2";"1";;"1";"Pedido-23.03.25-8578";"13090";"0"
"430";"6";"2023-05-08 16:24:29";"6";"2023-05-08 16:24:29";"10082";"12";"2";"1";;"1";"Pedido-23.03.22-8539";"350000";"0"
"431";"6";"2023-05-08 16:25:09";"6";"2023-05-08 16:25:09";"10001";"12";"2";"1";;"1";"Pedido-23.03.10-8470";"117046";"0"
"433";"6";"2023-05-08 16:55:04";"6";"2023-05-08 16:55:04";"10124";"29";"2";"1";;"1";"Pedido-23.03.27-8580";"2939";"0"
"434";"6";"2023-05-24 17:17:56";"6";"2023-05-24 17:17:56";"9279";"23";"2";"1";;"1";"Pedido-22.11.16-7804";"132120";"0"
"435";"6";"2023-05-24 17:18:42";"6";"2023-05-24 17:18:42";"9565";"23";"2";"1";;"1";"Pedido-23.01.13-8056";"124920";"0"
"439";"6";"2023-05-24 17:26:14";"6";"2023-05-24 17:26:14";"9738";"23";"2";"1";;"1";"Pedido-23.02.03-8217";"87000";"0"
"441";"6";"2023-05-24 17:29:32";"6";"2023-05-24 17:29:32";"9840";"23";"2";"1";;"1";"Pedido-23.02.16-8315";"95808";"0"
"442";"6";"2023-05-24 17:30:06";"6";"2023-05-24 17:30:06";"9832";"23";"2";"1";;"1";"Pedido-23.02.16-8307";"49458";"0"
"443";"6";"2023-05-24 17:30:39";"6";"2023-05-24 17:30:39";"9833";"23";"2";"1";;"1";"Pedido-23.02.16-8308";"49458";"0"
"444";"6";"2023-05-24 17:31:13";"6";"2023-05-24 17:31:13";"9834";"23";"2";"1";;"1";"Pedido-23.02.16-8309";"35470";"0"
"445";"6";"2023-05-24 17:32:41";"6";"2023-05-24 17:32:41";"9987";"23";"2";"1";;"1";"Pedido-23.03.09-8450";"63401";"0"
"449";"6";"2023-05-24 17:44:46";"6";"2023-05-24 17:44:46";"9855";"23";"2";"1";;"1";"Pedido-23.02.19-8329";"99440";"0"
"450";"6";"2023-05-24 17:46:09";"6";"2023-05-24 17:46:09";"9866";"23";"2";"1";;"1";"Pedido-23.02.20-8339";"5700";"0"
"454";"6";"2023-05-24 17:53:02";"6";"2023-05-24 17:53:02";"10376";"23";"2";"1";;"1";"Pedido-23.05.02-8826";"100250";"0"
"455";"6";"2023-05-24 17:55:24";"6";"2023-05-24 17:55:24";"9933";"23";"2";"1";;"1";"Pedido-23.03.02-8404";"350771";"0"
"456";"6";"2023-05-24 18:08:29";"6";"2023-05-24 18:08:29";"9948";"23";"2";"1";;"1";"Pedido-23.03.03-8411";"1210190";"0"
"457";"6";"2023-05-24 18:10:30";"6";"2023-05-24 18:10:30";"10155";"23";"2";"1";;"1";"Pedido-23.03.30-8612";"491504";"0"
"458";"6";"2023-05-24 18:23:51";"6";"2023-05-24 18:23:51";"10159";"23";"2";"1";;"1";"Pedido-23.03.30-8614";"820570";"0"
"459";"6";"2023-05-24 18:27:17";"6";"2023-05-24 18:27:17";"10170";"23";"2";"1";;"1";"Pedido-23.03.31-8633";"477552";"0"
"460";"6";"2023-05-24 18:33:13";"6";"2023-05-24 18:33:13";"9902";"23";"2";"1";;"1";"Pedido-23.02.24-8376";"58800";"0"
"461";"6";"2023-05-24 18:34:02";"6";"2023-05-24 18:34:02";"9789";"23";"2";"1";;"1";"Pedido-23.02.10-8265";"59823";"0"
"462";"6";"2023-05-24 18:36:29";"6";"2023-05-24 18:36:29";"10184";"23";"2";"1";;"1";"Pedido-23.04.03-8639";"177534";"0"
"466";"6";"2023-05-25 18:33:56";"6";"2023-05-25 18:33:56";"10053";"23";"1";"1";"PORQURE ESTA PENDIENTE EL COSTO DE LA INSTALACION";"1";"Pedido-23.03.16-8511";"12300";"0"
"467";"6";"2023-05-26 11:56:13";"6";"2023-05-26 11:56:13";"10080";"23";"2";"1";;"1";"Pedido-23.03.22-8553";"218815";"0"
"477";"6";"2023-05-26 15:18:36";"6";"2023-05-26 15:18:36";"10228";"23";"2";"1";"Nota";"1";"Pedido-23.04.11-8680";"163050";"0"
"480";"6";"2023-06-05 16:51:27";"6";"2023-06-05 16:51:27";"9698";"12";"2";"1";;"1";"Pedido-23.01.30-8180";"805";"0"
"481";"6";"2023-06-05 17:07:30";"6";"2023-06-05 17:07:30";"9628";"12";"2";"1";;"1";"Pedido-23.01.21-8114";"20095";"0"
"482";"6";"2023-06-05 17:09:04";"6";"2023-06-05 17:09:04";"10569";"12";"2";"1";;"1";"Pedido-23.05.31-9013";"24895";"0"
"483";"6";"2023-06-05 17:09:29";"6";"2023-06-05 17:09:29";"10557";"12";"2";"1";;"1";"Pedido-23.05.29-9001";"770";"0"
"484";"6";"2023-06-05 17:09:52";"6";"2023-06-05 17:09:52";"10556";"12";"2";"1";;"1";"Pedido-23.05.29-9000";"1540";"0"
"485";"6";"2023-06-05 17:10:18";"6";"2023-06-05 17:10:18";"10550";"12";"2";"1";;"1";"Pedido-23.05.29-8993";"34650";"0"
"486";"6";"2023-06-05 17:10:45";"6";"2023-06-05 17:10:45";"10546";"12";"2";"1";;"1";"Pedido-23.05.29-8990";"7395";"0"
"487";"6";"2023-06-05 17:11:10";"6";"2023-06-05 17:11:10";"10540";"12";"2";"1";;"1";"Pedido-23.05.26-8984";"3361";"0"
"488";"6";"2023-06-05 17:11:48";"6";"2023-06-05 17:11:48";"10501";"12";"2";"1";;"1";"Pedido-23.05.20-8945";"64042";"0"
"489";"6";"2023-06-05 17:12:14";"6";"2023-06-05 17:12:14";"10500";"12";"2";"1";;"1";"Pedido-23.05.19-8944";"23206";"0"
"490";"6";"2023-06-05 17:12:45";"6";"2023-06-05 17:12:45";"10496";"12";"2";"1";;"1";"Pedido-23.05.19-8940";"39354";"0"
"491";"6";"2023-06-05 17:13:40";"6";"2023-06-05 17:13:40";"10495";"12";"2";"1";;"1";"Pedido-23.05.19-8939";"408190";"0"
"492";"6";"2023-06-05 17:14:30";"6";"2023-06-05 17:14:30";"10489";"12";"2";"1";;"1";"Pedido-23.05.18-8933";"17280";"0"
"493";"6";"2023-06-05 17:14:52";"6";"2023-06-05 17:14:52";"10488";"12";"2";"1";;"1";"Pedido-23.05.18-8932";"770";"0"
"494";"6";"2023-06-05 17:15:25";"6";"2023-06-05 17:15:25";"10487";"12";"2";"1";;"1";"Pedido-23.05.18-8931";"5388";"0"
"495";"6";"2023-06-05 17:16:10";"6";"2023-06-05 17:16:10";"10485";"12";"2";"1";;"1";"Pedido-23.05.18-8929";"945";"0"
"496";"6";"2023-06-05 17:25:18";"6";"2023-06-05 17:25:18";"10440";"12";"2";"1";;"1";"Pedido-23.05.11-8887";"9871";"0"
"497";"6";"2023-06-05 17:25:51";"6";"2023-06-05 17:25:51";"10439";"12";"2";"1";;"1";"Pedido-23.05.11-8886";"4549";"0"
"498";"6";"2023-06-05 17:27:08";"6";"2023-06-05 17:27:08";"10431";"12";"2";"1";;"1";"Pedido-23.05.10-8878";"56956";"0"
"499";"6";"2023-06-05 17:29:04";"6";"2023-06-05 17:29:04";"10429";"12";"2";"1";;"1";"Pedido-23.05.09-8876";"19677";"0"
"500";"6";"2023-06-05 17:29:32";"6";"2023-06-05 17:29:32";"10425";"12";"2";"1";;"1";"Pedido-23.05.09-8872";"9831";"0"
"501";"6";"2023-06-05 17:29:54";"6";"2023-06-05 17:29:54";"10423";"12";"2";"1";;"1";"Pedido-23.05.08-8870";"39197";"0"
"502";"6";"2023-06-05 17:30:27";"6";"2023-06-05 17:30:27";"10418";"12";"2";"1";;"1";"Pedido-23.05.08-8865";"7500";"0"
"503";"6";"2023-06-05 17:31:47";"6";"2023-06-05 17:31:47";"10417";"12";"2";"1";;"1";"Pedido-23.05.08-8864";"583803";"0"
"504";"6";"2023-06-05 17:34:05";"6";"2023-06-05 17:34:05";"10401";"12";"2";"1";;"1";"Pedido-23.05.04-8848";"1288";"0"
"505";"6";"2023-06-05 17:36:02";"6";"2023-06-05 17:36:02";"10398";"12";"2";"1";;"1";"Pedido-23.05.04-8845";"4930";"0"
"506";"6";"2023-06-05 17:36:26";"6";"2023-06-05 17:36:26";"10387";"12";"2";"1";;"1";"Pedido-23.05.02-8836";"32640";"0"
"507";"6";"2023-06-05 17:36:55";"6";"2023-06-05 17:36:55";"10384";"12";"2";"1";;"1";"Pedido-23.05.02-8833";"2659";"0"
"508";"6";"2023-06-05 17:37:19";"6";"2023-06-05 17:37:19";"10382";"12";"2";"1";;"1";"Pedido-23.05.02-8830";"2031";"0"
"509";"6";"2023-06-05 17:38:43";"6";"2023-06-05 17:38:43";"10483";"12";"2";"1";;"1";"Pedido-23.05.18-8927";"46691";"0"
"510";"6";"2023-06-05 17:39:41";"6";"2023-06-05 17:39:41";"10462";"12";"2";"1";;"1";"Pedido-23.05.15-8908";"9765";"0"
"511";"6";"2023-06-05 17:40:33";"6";"2023-06-05 17:40:33";"10361";"12";"2";"1";;"1";"Pedido-23.04.27-8812";"15866";"0"
"512";"6";"2023-06-05 17:41:09";"6";"2023-06-05 17:41:09";"10326";"12";"2";"1";;"1";"Pedido-23.04.21-8778";"35100";"0"
"513";"6";"2023-06-05 17:46:33";"6";"2023-06-05 17:46:33";"10300";"12";"2";"1";;"1";"Pedido-23.04.19-8753";"9388";"0"
"514";"6";"2023-06-05 17:47:05";"6";"2023-06-05 17:47:05";"10297";"12";"2";"1";;"1";"Pedido-23.04.19-8749";"42600";"0"
"515";"6";"2023-06-05 17:49:04";"6";"2023-06-05 17:49:04";"10374";"12";"2";"1";;"1";"Pedido-23.05.02-8824";"1399";"0"
"516";"6";"2023-06-05 17:50:02";"6";"2023-06-05 17:50:02";"10221";"12";"2";"1";;"1";"Pedido-23.04.10-8673";"7500";"0"
"517";"6";"2023-06-08 12:02:44";"6";"2023-06-08 12:02:44";"9929";"23";"2";"1";"SE APLICA COMISIONE BAJO  EL SUBOTORAL CON EL 3.5%";"1";"Pedido-23.03.01-8400";"2298970";"0"
"518";"6";"2023-06-08 12:04:02";"6";"2023-06-08 12:04:02";"9931";"23";"2";"1";"SE APLICASOBRE EL SUBOTORAL CON EL 3.5%";"1";"Pedido-23.03.02-8402";"1160180";"0"
"519";"6";"2023-06-08 12:07:27";"6";"2023-06-08 12:07:27";"10321";"23";"2";"1";"SE APLICA SOBRE EL SUB TOTAL CON EL 3,5%";"1";"Pedido-23.04.20-8774";"505081";"0"
"520";"6";"2023-06-14 09:57:10";"6";"2023-06-14 09:57:10";"10570";"14";"2";"1";;"1";"Pedido-23.05.31-9014";"660";"0"
"521";"6";"2023-06-14 09:59:21";"6";"2023-06-14 09:59:21";"10568";"14";"2";"1";;"1";"Pedido-23.05.31-9012";"6480";"0"
"522";"6";"2023-06-14 10:01:33";"6";"2023-06-14 10:01:33";"10562";"14";"2";"1";;"1";"Pedido-23.05.30-9006";"1320";"0"
"523";"6";"2023-06-14 10:03:20";"6";"2023-06-14 10:03:20";"10542";"14";"2";"1";;"1";"Pedido-23.05.27-8986";"3300";"0"
"524";"6";"2023-06-14 10:04:06";"6";"2023-06-14 10:04:06";"10539";"14";"2";"1";;"1";"Pedido-23.05.26-8983";"239541";"0"
"525";"6";"2023-06-14 10:04:34";"6";"2023-06-14 10:04:34";"10536";"14";"2";"1";;"1";"Pedido-23.05.26-8980";"660";"0"
"526";"6";"2023-06-14 10:05:08";"6";"2023-06-14 10:05:08";"10534";"14";"2";"1";;"1";"Pedido-23.05.25-8978";"46000";"0"
"527";"6";"2023-06-14 10:05:34";"6";"2023-06-14 10:05:34";"10533";"14";"2";"1";;"1";"Pedido-23.05.25-8977";"810";"0"
"528";"6";"2023-06-14 10:06:31";"6";"2023-06-14 10:06:31";"10531";"14";"2";"1";;"1";"Pedido-23.05.25-8975";"19786";"0"
"529";"6";"2023-06-14 10:07:34";"6";"2023-06-14 10:07:34";"10529";"14";"2";"1";;"1";"Pedido-23.05.25-8973";"1140";"0"
"530";"6";"2023-06-14 10:26:19";"6";"2023-06-14 10:26:19";"10528";"14";"2";"1";;"1";"Pedido-23.05.24-8971";"3740";"0"
"531";"6";"2023-06-14 10:27:22";"6";"2023-06-14 10:27:22";"10526";"14";"2";"1";;"1";"Pedido-23.05.24-8970";"29151";"0"
"532";"6";"2023-06-14 10:29:43";"6";"2023-06-14 10:29:43";"10524";"14";"2";"1";;"1";"Pedido-23.05.24-8967";"39416";"0"
"533";"6";"2023-06-14 10:30:13";"6";"2023-06-14 10:30:13";"10521";"14";"2";"1";;"1";"Pedido-23.05.24-8965";"43808";"0"
"534";"6";"2023-06-14 11:36:18";"6";"2023-06-14 11:36:18";"10519";"14";"2";"1";;"1";"Pedido-23.05.24-8963";"13910";"0"
"535";"6";"2023-06-14 11:37:01";"6";"2023-06-14 11:37:01";"10516";"14";"2";"1";;"1";"Pedido-23.05.23-8960";"7045";"0"
"536";"6";"2023-06-14 11:37:40";"6";"2023-06-14 11:37:40";"10514";"14";"2";"1";;"1";"Pedido-23.05.23-8959";"62322";"0"
"537";"6";"2023-06-14 11:39:31";"6";"2023-06-14 11:39:31";"10512";"14";"2";"1";;"1";"Pedido-23.05.23-8956";"57224";"0"
"538";"6";"2023-06-14 11:41:14";"6";"2023-06-14 11:41:14";"10510";"14";"2";"1";;"1";"Pedido-23.05.23-8954";"28252";"0"
"539";"6";"2023-06-14 12:05:07";"6";"2023-06-14 12:05:07";"10509";"14";"2";"1";;"1";"Pedido-23.05.23-8953";"8942";"0"
"540";"6";"2023-06-14 12:05:52";"6";"2023-06-14 12:05:52";"10508";"14";"2";"1";;"1";"Pedido-23.05.20-8952";"37440";"0"
"541";"6";"2023-06-14 12:06:25";"6";"2023-06-14 12:06:25";"10507";"14";"2";"1";;"1";"Pedido-23.05.20-8951";"26158";"0"
"542";"6";"2023-06-14 12:06:54";"6";"2023-06-14 12:06:54";"10497";"14";"2";"1";;"1";"Pedido-23.05.19-8941";"35024";"0"
"543";"6";"2023-06-14 12:07:21";"6";"2023-06-14 12:07:21";"10493";"14";"2";"1";;"1";"Pedido-23.05.19-8937";"1740";"0"
"544";"6";"2023-06-14 12:07:47";"6";"2023-06-14 12:07:47";"10492";"14";"2";"1";;"1";"Pedido-23.05.18-8936";"810";"0"
"545";"6";"2023-06-14 12:08:23";"6";"2023-06-14 12:08:23";"10490";"14";"2";"1";;"1";"Pedido-23.05.18-8934";"29070";"0"
"546";"6";"2023-06-14 12:08:53";"6";"2023-06-14 12:08:53";"10484";"14";"2";"1";;"1";"Pedido-23.05.18-8928";"24425";"0"
"547";"6";"2023-06-14 12:09:14";"6";"2023-06-14 12:09:14";"10481";"14";"2";"1";;"1";"Pedido-23.05.18-8925";"972";"0"
"548";"6";"2023-06-14 12:09:35";"6";"2023-06-14 12:09:35";"10475";"14";"2";"1";;"1";"Pedido-23.05.17-8920";"599";"0"
"549";"6";"2023-06-14 12:10:16";"6";"2023-06-14 12:10:16";"10474";"14";"2";"1";;"1";"Pedido-23.05.17-8918";"71093";"0"
"550";"6";"2023-06-14 12:16:19";"6";"2023-06-14 12:16:19";"10471";"14";"2";"1";;"1";"Pedido-23.05.16-8916";"660";"0"
"551";"6";"2023-06-14 12:16:42";"6";"2023-06-14 12:16:42";"10470";"14";"2";"1";;"1";"Pedido-23.05.16-8915";"2401";"0"
"552";"6";"2023-06-14 12:17:40";"6";"2023-06-14 12:17:40";"10468";"14";"2";"1";;"1";"Pedido-23.05.16-8913";"660";"0"
"553";"6";"2023-06-14 12:25:17";"6";"2023-06-14 12:25:17";"10466";"14";"2";"1";;"1";"Pedido-23.05.16-8912";"660";"0"
"554";"6";"2023-06-14 12:25:54";"6";"2023-06-14 12:25:54";"10465";"14";"2";"1";;"1";"Pedido-23.05.16-8911";"26000";"0"
"555";"6";"2023-06-14 12:27:51";"6";"2023-06-14 12:27:51";"10460";"14";"2";"1";;"1";"Pedido-23.05.15-8906";"10352";"0"
"556";"6";"2023-06-14 12:29:07";"6";"2023-06-14 12:29:07";"10458";"14";"2";"1";;"1";"Pedido-23.05.15-8904";"42571";"0"
"557";"6";"2023-06-14 12:29:40";"6";"2023-06-14 12:29:40";"10453";"14";"2";"1";;"1";"Pedido-23.05.12-8899";"23262";"0"
"558";"6";"2023-06-14 12:29:59";"6";"2023-06-14 12:29:59";"10450";"14";"2";"1";;"1";"Pedido-23.05.12-8895";"3300";"0"
"559";"6";"2023-06-14 12:30:41";"6";"2023-06-14 12:30:41";"10448";"14";"2";"1";;"1";"Pedido-23.05.12-8894";"335836";"0"
"560";"6";"2023-06-14 12:31:09";"6";"2023-06-14 12:31:09";"10444";"14";"2";"1";;"1";"Pedido-23.05.11-8891";"35401";"0"
"561";"6";"2023-06-14 12:31:35";"6";"2023-06-14 12:31:35";"10442";"14";"2";"1";;"1";"Pedido-23.05.11-8889";"14602";"0"
"562";"6";"2023-06-14 12:31:59";"6";"2023-06-14 12:31:59";"10435";"14";"2";"1";;"1";"Pedido-23.05.10-8881";"1320";"0"
"563";"6";"2023-06-14 12:32:28";"6";"2023-06-14 12:32:28";"10434";"14";"2";"1";;"1";"Pedido-23.05.10-8879";"14274";"0"
"564";"6";"2023-06-14 12:33:34";"6";"2023-06-14 12:33:34";"10433";"14";"2";"1";;"1";"Pedido-23.05.10-8882";"33280";"0"
"565";"6";"2023-06-14 12:34:05";"6";"2023-06-14 12:34:05";"10428";"14";"2";"1";;"1";"Pedido-23.05.09-8875";"1830";"0"
"566";"6";"2023-06-14 12:35:03";"6";"2023-06-14 12:35:03";"10427";"14";"2";"1";;"1";"Pedido-23.05.09-8874";"240486";"0"
"567";"6";"2023-06-14 12:35:39";"6";"2023-06-14 12:35:39";"10426";"14";"2";"1";;"1";"Pedido-23.05.09-8873";"5280";"0"
"568";"6";"2023-06-14 14:52:18";"6";"2023-06-14 14:52:18";"10421";"14";"2";"1";;"1";"Pedido-23.05.08-8868";"3132";"0"
"569";"6";"2023-06-14 14:52:57";"6";"2023-06-14 14:52:57";"10415";"14";"2";"1";;"1";"Pedido-23.05.06-8862";"1811";"0"
"570";"6";"2023-06-14 14:54:42";"6";"2023-06-14 14:54:42";"10413";"14";"2";"1";;"1";"Pedido-23.05.06-8860";"20112";"0"
